reviewer_id,listing_id,rating
11909471,1692573,3.343127
11909471,8548176,3.341652
11909471,4560053,3.267668
11909471,13007124,3.2162614
11909471,3905508,3.1845849
11937121,2776143,3.8050487
11937121,9383459,3.7704554
11937121,8758450,3.5433009
11937121,9727523,3.4567077
11937121,3866526,3.4555385
11937121,5478135,3.438684
11937121,11584799,3.4079077
11937121,2326445,3.3426955
11937121,7740436,3.1760914
11937121,1775935,3.1589372
11941943,11041684,4.078671
11941943,986399,3.9945977
11941943,177129,3.804429
11941943,3415033,3.560496
11941943,2277821,3.47613
11941943,8734707,3.44629
11941943,3434614,3.2622058
11941943,2943804,3.2606664
11941943,9857049,3.2545066
11941943,5308475,3.2493463
11946494,1374434,3.8298156
11946494,3032367,3.5521111
11946494,8981656,3.3599527
11946494,11240774,3.3474836
11946494,6778788,3.2700152
11946494,12081834,3.1105878
11946494,8450098,3.0341182
11946494,213086,3.0159888
11946494,13751871,2.9875658
11946494,8090623,2.9388742
11960423,4015972,3.8311286
11960423,2823378,3.4525716
11960423,9145242,3.2562637
11960423,3181719,3.2316303
11960423,10835494,3.2309747
11960423,4638356,3.1232564
11960423,369940,3.1022298
11960423,13979354,3.0853689
11960423,9107357,3.047016
11960423,13927765,3.033982
11968251,8886703,3.0043833
11968251,9676551,2.865364
11968251,5067019,2.6620705
11968251,12957423,2.533054
11968251,14760739,2.4529111
11968251,8006992,2.28059
11968251,9894686,2.2772655
11968251,9107357,2.2565668
11968251,3783090,2.2520814
11968251,1110423,2.2511322
11989408,4015972,3.8311286
11989408,2823378,3.4525716
11989408,9145242,3.2562637
11989408,3181719,3.2316303
11989408,10835494,3.2309747
11989408,4638356,3.1232564
11989408,369940,3.1022298
11989408,13979354,3.0853689
11989408,9107357,3.047016
11989408,13927765,3.033982
11996418,5889190,3.797733
11996418,3957602,3.6759853
11996418,13433298,3.6724365
11996418,13294558,3.4764907
11996418,4863101,3.356026
11996418,1732804,3.329016
11996418,6355733,3.3236034
11996418,5125723,3.2568843
11996418,7194793,3.1436787
11996418,6793945,3.099753
12002272,31796,3.7868013
12002272,10749794,3.7116284
12002272,8704161,3.512678
12002272,2216767,3.3597198
12002272,9727523,3.3258958
12002272,6574771,3.313523
12002272,11211273,3.301502
12002272,3967611,3.2741423
12002272,13478348,3.254179
12002272,12034317,3.223145
12008960,4638356,2.0901244
12008960,169430,1.8991928
12008960,2875267,1.7273849
12008960,336946,1.710065
12008960,8274008,1.6978049
12008960,14086516,1.6792009
12008960,7860369,1.6443795
12008960,8302844,1.639466
12008960,13927765,1.634285
12008960,5661246,1.6316139
12012751,4967219,3.8141842
12012751,4456987,3.2770936
12012751,14574734,3.178193
12012751,6954861,3.1626122
12012751,10835494,3.1405158
12012751,826706,3.1085236
12012751,60356,3.0966206
12012751,6870366,3.0594256
12012751,9327506,3.0437396
12012751,7330494,3.0433452
12029530,1131634,3.8290527
12029530,1391492,3.2882686
12029530,14308511,3.034979
12029530,10860611,3.021528
12029530,7511838,2.970095
12029530,11590512,2.9582968
12029530,5166870,2.9560158
12029530,13421289,2.898919
12029530,466361,2.826227
12029530,6160803,2.8070397
12030787,3602379,3.834871
12030787,13140867,3.399766
12030787,1658983,3.3690357
12030787,13327034,3.1215281
12030787,4160585,3.1188936
12030787,6965516,2.9714255
12030787,8193344,2.8603127
12030787,10186477,2.7803073
12030787,9111413,2.7785842
12030787,13589,2.7753015
12033179,4359160,3.8045838
12033179,220676,3.63182
12033179,1498719,3.4265354
12033179,13874533,3.2221277
12033179,11788394,3.1890519
12033179,13908638,3.1798184
12033179,9114896,3.134524
12033179,8595650,3.12577
12033179,826706,3.0532331
12033179,11122394,3.0528865
12033754,466361,3.81073
12033754,5702292,3.1706078
12033754,1131634,3.1291494
12033754,9485607,3.1245356
12033754,2372987,3.1222105
12033754,7377034,3.1064835
12033754,48612,3.0309088
12033754,21337,3.0128546
12033754,13275308,3.0005758
12033754,3765014,2.9869032
12065754,7840797,3.877898
12065754,1695275,3.7989395
12065754,1541166,3.6503384
12065754,2810123,3.5992844
12065754,6151079,3.29293
12065754,2135075,3.143536
12065754,7596262,3.1426597
12065754,13393418,3.127274
12065754,13015653,3.1139517
12065754,6489209,3.103787
12065953,7881551,3.8330767
12065953,5076880,3.2552094
12065953,11126122,3.2009442
12065953,1401625,3.1628392
12065953,6911945,3.116221
12065953,7796658,3.0035198
12065953,2875267,2.8920043
12065953,10475848,2.8884757
12065953,3129309,2.8163028
12065953,12580274,2.7649074
12084668,10835494,3.8305333
12084668,9145242,3.8038135
12084668,4015972,3.782968
12084668,6764572,3.4778254
12084668,5308475,3.4444897
12084668,11788394,3.408394
12084668,4638356,3.3282413
12084668,11441717,3.304915
12084668,3181719,3.2928114
12084668,14137262,3.284663
12094917,815639,3.7794948
12094917,13927765,3.6900342
12094917,8480507,3.5338051
12094917,336946,3.448746
12094917,9590679,3.433817
12094917,6075932,3.3826199
12094917,7614517,3.3819263
12094917,10653150,3.3651626
12094917,3181719,3.322918
12094917,4015972,3.3108382
12098540,8238404,3.8203778
12098540,11590512,3.382365
12098540,1498719,3.2853613
12098540,6151079,3.1865773
12098540,12092499,3.1658318
12098540,213086,3.1355562
12098540,6879036,3.0292695
12098540,3353,3.000784
12098540,13674964,2.9831605
12098540,7741566,2.9737887
12099262,11462476,1.9079458
12099262,9273,1.8856375
12099262,6355733,1.8357644
12099262,2886933,1.7286634
12099262,3377871,1.7131163
12099262,13685207,1.7018319
12099262,453660,1.6729099
12099262,5709298,1.6470273
12099262,570493,1.6436406
12099262,13294558,1.6279286
12105405,7845607,3.8379526
12105405,3609536,3.7976985
12105405,13327034,3.539859
12105405,12987348,3.4890401
12105405,986399,3.4334574
12105405,7805515,3.4232588
12105405,8987722,3.272599
12105405,2547075,3.2704406
12105405,13434817,3.1725416
12105405,12290886,3.1706219
12107295,619142,3.799846
12107295,1102623,3.5596955
12107295,1811776,3.2180831
12107295,7035556,3.2088385
12107295,4614037,3.1442692
12107295,7860369,3.1356056
12107295,8302844,3.0736313
12107295,8170181,3.0652053
12107295,6881541,2.957927
12107295,14368660,2.9202294
12116275,1498719,2.4697545
12116275,3539510,1.9544473
12116275,13874533,1.8888835
12116275,1341072,1.8700141
12116275,9239190,1.8638028
12116275,238846,1.861919
12116275,5317935,1.8074265
12116275,12639344,1.7724754
12116275,7181950,1.7630098
12116275,3363097,1.7614713
12133425,916123,3.7895908
12133425,8316068,3.408139
12133425,11662212,3.4030013
12133425,11474006,3.1957057
12133425,3412990,3.1614327
12133425,3897963,3.1409786
12133425,10034183,3.1403244
12133425,4293597,3.1352594
12133425,45987,3.126846
12133425,14141920,3.1217852
12137404,8921130,1.9780984
12137404,9885963,1.9432287
12137404,14151531,1.9303734
12137404,3967611,1.9194566
12137404,3198169,1.9180399
12137404,1471308,1.8679992
12137404,3765014,1.8566618
12137404,10103725,1.8175143
12137404,5455004,1.7845775
12137404,13714934,1.7774702
12150193,1615033,3.818676
12150193,11223924,3.186908
12150193,8830015,2.971623
12150193,13994056,2.9715824
12150193,9590679,2.963437
12150193,1692573,2.8925598
12150193,1425973,2.8837621
12150193,4358181,2.883303
12150193,1178371,2.8802824
12150193,9494511,2.854807
12154350,5690640,3.8433146
12154350,8116523,3.810162
12154350,986399,3.5724285
12154350,1544702,3.3460562
12154350,7845607,3.2694201
12154350,7796658,3.2589452
12154350,11760822,3.1804776
12154350,4555637,3.1482675
12154350,6870366,3.1479137
12154350,12987348,3.1254747
12181422,6730758,3.799621
12181422,11624428,3.5899622
12181422,3198169,3.4444382
12181422,5308475,3.4125643
12181422,14843050,3.3397806
12181422,5371051,3.2730281
12181422,9727523,3.2710085
12181422,8861069,3.0808985
12181422,13730500,2.956419
12181422,12304165,2.8941925
12193789,2723274,2.4763474
12193789,369940,2.3715572
12193789,5718921,2.3529751
12193789,3946215,2.2818794
12193789,4718577,2.2568252
12193789,2823378,2.2181916
12193789,4263736,2.1504762
12193789,7840797,2.1176686
12193789,7368611,2.1145003
12193789,13979354,2.090677
12195791,7287822,1.9087354
12195791,9110588,1.5964339
12195791,3905508,1.5898865
12195791,7900936,1.5807893
12195791,4089940,1.5689766
12195791,12874603,1.5569783
12195791,7178893,1.5258317
12195791,6075932,1.519833
12195791,9180947,1.5093571
12195791,12081834,1.4961927
12200259,2372987,3.797551
12200259,2186358,3.5987
12200259,1937433,3.5470355
12200259,3967611,3.5064769
12200259,9485607,3.4164093
12200259,466361,3.3396132
12200259,12365454,3.334763
12200259,13005579,3.3340993
12200259,225834,3.3115985
12200259,21337,3.2490005
12233769,14125957,3.8341732
12233769,9577988,2.9946964
12233769,11147761,2.9871118
12233769,8555187,2.9024065
12233769,3897995,2.8524745
12233769,7900936,2.8442514
12233769,10253591,2.8186724
12233769,12761363,2.799694
12233769,9894686,2.7968025
12233769,4402209,2.7838693
12235246,3309941,3.834795
12235246,3673104,3.3495207
12235246,77681,2.9969182
12235246,5976821,2.9882803
12235246,10653150,2.9731102
12235246,9541295,2.9633155
12235246,1885386,2.9330964
12235246,45987,2.8838904
12235246,6268805,2.8724153
12235246,3601424,2.8712003
12247393,9857049,3.9768226
12247393,4053612,3.8343692
12247393,1038465,3.7743125
12247393,4516065,3.5855129
12247393,8441187,3.53401
12247393,11041684,3.5104334
12247393,6291807,3.430511
12247393,8536113,3.4263883
12247393,5885130,3.3780918
12247393,189965,3.259886
12270923,4190704,3.8042502
12270923,1372816,3.2611995
12270923,2014651,3.2437904
12270923,7310887,3.1890197
12270923,2823378,3.1123233
12270923,21337,3.029708
12270923,6160803,3.0173182
12270923,2114274,3.0124009
12270923,7630340,3.0092924
12270923,526970,2.9999037
12284826,9727523,4.2063475
12284826,217498,3.811884
12284826,11441717,3.469668
12284826,28150,3.448363
12284826,2881388,3.1529899
12284826,13460331,3.131728
12284826,11498416,3.1158783
12284826,5076880,3.068449
12284826,7920541,3.046827
12284826,9390951,3.0416856
12299833,3294152,2.853711
12299833,11841986,2.6047568
12299833,1401625,2.5568528
12299833,8191517,2.4379501
12299833,1541166,2.4303303
12299833,8316068,2.4118085
12299833,11240774,2.3657527
12299833,7840797,2.364895
12299833,13800505,2.339834
12299833,9549850,2.33485
12300605,508017,4.782783
12300605,7740436,4.3913827
12300605,8886703,3.9022648
12300605,1321422,3.7336435
12300605,3412990,3.6935844
12300605,12253499,3.6627157
12300605,12639344,3.6340647
12300605,3131519,3.6279287
12300605,13714934,3.6252093
12300605,1498719,3.6217422
12307693,2174711,1.9108909
12307693,9493951,1.6630067
12307693,496022,1.643682
12307693,1732804,1.6194869
12307693,2108738,1.5582743
12307693,2215762,1.5455602
12307693,5454513,1.5364338
12307693,7856323,1.5343466
12307693,3057116,1.5283848
12307693,3653207,1.5162903
12318420,4278067,1.9136276
12318420,14308511,1.6828169
12318420,13433475,1.6484956
12318420,7879708,1.5748831
12318420,9857049,1.5651838
12318420,8822499,1.5527527
12318420,4089940,1.5450898
12318420,9331460,1.5050766
12318420,182613,1.4804578
12318420,13800505,1.4395776
12326053,8302844,3.91523
12326053,6121709,3.7923672
12326053,7860369,3.781086
12326053,5086521,3.684332
12326053,13140867,3.6126742
12326053,14086516,3.5850797
12326053,4638356,3.4005194
12326053,4526315,3.3976111
12326053,336946,3.358796
12326053,1658983,3.3110547
12326582,1321422,3.8325334
12326582,2277821,3.470824
12326582,1819994,3.2911286
12326582,2931271,3.1934576
12326582,3032367,3.0750313
12326582,8886703,3.007435
12326582,508017,2.8785083
12326582,11041684,2.8300607
12326582,11202183,2.8227897
12326582,8351880,2.8133774
12327165,8563141,4.067696
12327165,1602491,3.7978456
12327165,9841140,3.3483768
12327165,1861070,3.344169
12327165,8316068,3.2906384
12327165,7832890,3.2671561
12327165,4489490,3.2671561
12327165,10883063,3.1556513
12327165,11223924,3.1517737
12327165,11126122,3.148632
12341980,2931870,3.8337107
12341980,1873046,3.2567694
12341980,10995355,3.1659057
12341980,1724900,3.0589933
12341980,5455004,3.0249608
12341980,5784404,2.9362063
12341980,9327506,2.875668
12341980,4870883,2.872233
12341980,4586590,2.8591468
12341980,9857,2.8588731
12346403,6038520,3.833458
12346403,8734707,3.0894253
12346403,1541166,2.987049
12346403,8384444,2.9409165
12346403,14388025,2.9219682
12346403,2022303,2.8311968
12346403,2843445,2.805931
12346403,7856323,2.7708166
12346403,7194793,2.7699895
12346403,4177233,2.7264302
12352188,6444303,3.289431
12352188,4456987,3.2454848
12352188,12534735,2.8136234
12352188,6151079,2.6928067
12352188,2810123,2.6307318
12352188,7434871,2.6205842
12352188,1094599,2.573753
12352188,9448243,2.5492306
12352188,10266928,2.544873
12352188,6317446,2.517562
12353075,6432655,3.807749
12353075,8700820,3.4102237
12353075,1264217,3.4022875
12353075,13275308,3.2808552
12353075,9541295,3.1959522
12353075,54487,3.1867096
12353075,3866526,3.1690497
12353075,8563141,3.1538215
12353075,7225376,3.1416993
12353075,1966195,3.1067603
12375354,67774,3.9197452
12375354,5085125,3.7556646
12375354,6291807,3.5783784
12375354,6019555,3.5559046
12375354,2663667,3.4318635
12375354,2277821,3.3943148
12375354,11041684,3.3858657
12375354,4053612,3.3827324
12375354,8441187,3.3045993
12375354,9494511,3.303036
12386096,766700,3.7742624
12386096,1724900,3.731509
12386096,7740436,3.6014302
12386096,2126053,3.4789464
12386096,1701741,3.4741156
12386096,1868513,3.457068
12386096,6513924,3.370664
12386096,3032367,3.3625774
12386096,3967611,3.300853
12386096,543078,3.2698584
12404014,453660,3.8350391
12404014,4900659,3.2370632
12404014,801680,3.193146
12404014,8704161,3.1295886
12404014,10749794,3.107512
12404014,2167993,2.9353337
12404014,11842312,2.9200075
12404014,6574771,2.9123998
12404014,13525610,2.8478098
12404014,7809904,2.8222394
12404439,2395326,3.8257182
12404439,210097,3.066076
12404439,2515870,3.0316172
12404439,7630340,3.0062456
12404439,8265182,2.9691217
12404439,7996844,2.963867
12404439,5166870,2.8995974
12404439,13306811,2.8918016
12404439,1066767,2.8915694
12404439,11498416,2.8201008
12404554,11701611,3.830358
12404554,8011545,3.5742292
12404554,13993185,3.1991625
12404554,7879708,3.1843233
12404554,1704090,3.0653703
12404554,13171246,3.048767
12404554,13140867,3.0414176
12404554,13800505,2.9389174
12404554,6568621,2.907564
12404554,3740274,2.7895417
12420867,225979,3.834373
12420867,3032367,3.2238607
12420867,2658094,3.202551
12420867,2021483,3.1524777
12420867,8886703,3.1443703
12420867,9824,3.1225889
12420867,8025718,3.0891235
12420867,496022,3.0420256
12420867,1071235,3.0065608
12420867,8799256,2.989694
12428324,9299923,4.254677
12428324,7310887,4.111495
12428324,8428052,4.109715
12428324,13515084,3.977837
12428324,11983286,3.9543037
12428324,2114274,3.9393272
12428324,2683284,3.9289682
12428324,1264217,3.829075
12428324,5717690,3.8233597
12428324,12183851,3.6948435
12432635,14092430,2.1487517
12432635,5506,2.109127
12432635,6886946,2.0575354
12432635,12639344,2.0298793
12432635,14072256,2.0263677
12432635,9857049,2.0122237
12432635,11202183,1.996062
12432635,8753559,1.9879459
12432635,7114655,1.9825865
12432635,7527149,1.958889
12447058,1615033,3.818676
12447058,11223924,3.186908
12447058,8830015,2.971623
12447058,13994056,2.9715824
12447058,9590679,2.963437
12447058,1692573,2.8925598
12447058,1425973,2.8837621
12447058,4358181,2.883303
12447058,1178371,2.8802824
12447058,9494511,2.854807
12451028,9474436,3.7664108
12451028,336946,3.6698475
12451028,11441717,3.445614
12451028,13478348,3.4241061
12451028,6065674,3.4188623
12451028,6862758,3.3746657
12451028,3591388,3.3644872
12451028,12034317,3.3362114
12451028,7614517,3.3316708
12451028,9373802,3.317334
12451110,3693850,3.8253453
12451110,8886703,3.449972
12451110,4793787,3.3475602
12451110,9180947,3.184853
12451110,5067019,3.0928004
12451110,9107357,3.0488973
12451110,9894686,2.9968472
12451110,13674964,2.965559
12451110,8228903,2.9463618
12451110,2843596,2.9336612
12454680,3129309,2.86246
12454680,72811,2.5040863
12454680,5076880,2.3525004
12454680,986399,2.352453
12454680,7881551,2.320556
12454680,7832890,2.3031654
12454680,4489490,2.3031654
12454680,7796658,2.2910988
12454680,3866526,2.2569525
12454680,2881388,2.2374802
12456555,916123,2.8421931
12456555,8316068,2.5561042
12456555,11662212,2.552251
12456555,11474006,2.3967793
12456555,3412990,2.3710747
12456555,3897963,2.3557336
12456555,10034183,2.3552434
12456555,4293597,2.3514447
12456555,45987,2.3451345
12456555,14141920,2.341339
12458590,5174821,3.8346558
12458590,1884045,3.300313
12458590,12855005,3.2553656
12458590,13138055,3.054052
12458590,1373520,2.9914172
12458590,8006992,2.9565704
12458590,14217967,2.9070415
12458590,7379913,2.8826544
12458590,5718801,2.8542635
12458590,5166870,2.8440714
12479039,1529321,3.830387
12479039,5076880,3.8260956
12479039,1401625,3.7029045
12479039,4278873,3.6350307
12479039,7277653,3.5067074
12479039,9727523,3.3774366
12479039,7914359,3.1576746
12479039,11240774,3.1016538
12479039,3792147,3.0371873
12479039,5478135,3.013791
12487132,1171578,3.843114
12487132,1658983,3.0377407
12487132,13594886,3.0193036
12487132,5146580,2.9979813
12487132,311240,2.9802203
12487132,6452246,2.9219418
12487132,12269155,2.8842168
12487132,13140867,2.8633869
12487132,7860369,2.8250296
12487132,1510876,2.8053255
12506605,6066455,2.3525507
12506605,7575052,2.3201804
12506605,14673441,2.29071
12506605,894539,2.2824454
12506605,9255725,2.2432585
12506605,11041684,2.203014
12506605,10454061,2.173507
12506605,13578911,2.1082327
12506605,9755993,2.0924315
12506605,2778656,2.0536942
12507485,8402408,4.822066
12507485,8556025,3.8736389
12507485,1428355,3.5586355
12507485,4331214,3.5240467
12507485,11147761,3.5201328
12507485,9107357,3.5086155
12507485,9114896,3.4898324
12507485,5729845,3.4766362
12507485,4075898,3.4502552
12507485,11590512,3.3891072
12513902,2473997,3.835372
12513902,1498719,3.369951
12513902,3668038,3.1351578
12513902,9857049,3.099655
12513902,6291807,3.0610135
12513902,12639344,2.8976974
12513902,7527149,2.849064
12513902,8536113,2.844265
12513902,9549850,2.8081617
12513902,4275846,2.8044279
12531362,6939162,1.9113964
12531362,14083611,1.6451893
12531362,3528826,1.6283014
12531362,7956634,1.5698723
12531362,13812075,1.5232806
12531362,13451383,1.4802347
12531362,48612,1.4717298
12531362,7475215,1.4650571
12531362,6213822,1.449498
12531362,801680,1.414196
12532420,1342370,3.813988
12532420,8480507,3.7437615
12532420,1885386,3.3059175
12532420,8828147,3.2060661
12532420,6954861,3.1165566
12532420,1264217,3.1023998
12532420,13698137,3.043776
12532420,13171246,3.0315714
12532420,3181719,3.0279157
12532420,986399,3.0224926
12534998,1956275,3.8324232
12534998,6027467,3.4559019
12534998,4879579,3.2708786
12534998,3032367,3.2604873
12534998,7860369,3.254929
12534998,5454513,3.0594904
12534998,9685102,3.000799
12534998,8886703,2.9170632
12534998,2931271,2.9161642
12534998,11240774,2.863601
12547101,2215762,3.095956
12547101,12647606,2.9113185
12547101,13110631,2.8740537
12547101,8828147,2.817467
12547101,11686744,2.8155806
12547101,7856323,2.8102977
12547101,4118162,2.7826471
12547101,4586590,2.7820253
12547101,7434871,2.7776392
12547101,3653207,2.74215
12551562,994138,3.8293507
12551562,3842286,3.312506
12551562,11986653,3.2553723
12551562,1445064,3.1298225
12551562,6323935,3.086782
12551562,11120777,3.0369732
12551562,7441144,3.0295954
12551562,400067,3.02858
12551562,2658094,2.9301698
12551562,7840797,2.8759587
12554082,13325983,4.010855
12554082,5025015,3.7729304
12554082,8556025,3.534586
12554082,5280827,3.4074078
12554082,7114655,3.37127
12554082,11735784,3.3459127
12554082,3094942,3.2841916
12554082,9114896,3.2749689
12554082,13942919,3.2511256
12554082,14072256,3.2307456
12558823,1885825,4.773373
12558823,197972,4.6790915
12558823,1401625,4.6525044
12558823,5295491,4.4169087
12558823,3870046,4.243188
12558823,8450098,4.1956596
12558823,4870883,4.135786
12558823,5074924,3.960462
12558823,5506,3.9297931
12558823,9231486,3.9082942
12574119,2292495,1.8918222
12574119,12409042,1.8200502
12574119,5166870,1.8160667
12574119,6151079,1.8006386
12574119,4900659,1.7520447
12574119,1861070,1.7347889
12574119,2810123,1.718909
12574119,6936712,1.7013276
12574119,8981656,1.6982042
12574119,9857049,1.6922818
12579545,3727560,3.819038
12579545,10835494,3.3017309
12579545,7358714,3.23892
12579545,4638356,3.2081048
12579545,4106372,3.1813443
12579545,13927765,3.1317668
12579545,2848330,3.0349894
12579545,295285,2.9449608
12579545,8595650,2.9436018
12579545,8830015,2.9285085
12588383,77691,3.7992833
12588383,11462476,3.6589596
12588383,2810123,3.53995
12588383,13414159,3.3309057
12588383,4879579,3.3060074
12588383,13005579,3.3017209
12588383,9840919,3.2433844
12588383,7194793,3.2073343
12588383,2947662,3.1527798
12588383,8170181,3.1095955
12591930,10850420,3.7627974
12591930,13585624,3.6884758
12591930,6609546,3.601536
12591930,1498719,3.5355635
12591930,6881541,3.5150213
12591930,13874533,3.5085723
12591930,12639344,3.4938753
12591930,10470115,3.480417
12591930,9107357,3.4029694
12591930,13510994,3.3333201
12613730,766700,3.7742624
12613730,1724900,3.731509
12613730,7740436,3.6014302
12613730,2126053,3.4789464
12613730,1701741,3.4741156
12613730,1868513,3.457068
12613730,6513924,3.370664
12613730,3032367,3.3625774
12613730,3967611,3.300853
12613730,543078,3.2698584
12639854,6213822,3.8339324
12639854,986399,3.3928406
12639854,8231382,3.1381922
12639854,9757412,3.1003048
12639854,7956634,3.0345695
12639854,6088708,2.9727817
12639854,1372816,2.8607965
12639854,11041684,2.766741
12639854,1840255,2.759395
12639854,4364989,2.7418957
12665172,3693850,3.8253453
12665172,8886703,3.449972
12665172,4793787,3.3475602
12665172,9180947,3.184853
12665172,5067019,3.0928004
12665172,9107357,3.0488973
12665172,9894686,2.9968472
12665172,13674964,2.965559
12665172,8228903,2.9463618
12665172,2843596,2.9336612
12667709,3129309,3.816613
12667709,72811,3.3387816
12667709,5076880,3.1366673
12667709,986399,3.1366038
12667709,7881551,3.0940745
12667709,7832890,3.0708866
12667709,4489490,3.0708866
12667709,7796658,3.0547984
12667709,3866526,3.00927
12667709,2881388,2.9833071
12693646,414419,3.8076694
12693646,13993185,3.40975
12693646,8096900,3.154438
12693646,7728508,3.1336548
12693646,2014882,3.0566149
12693646,13800505,3.0565422
12693646,2657905,3.0509138
12693646,1704090,2.9018188
12693646,6921672,2.876001
12693646,1835533,2.8506064
12696088,11147761,3.9913266
12696088,8402408,3.9886308
12696088,4364925,3.7604153
12696088,11590512,3.7157607
12696088,1428355,3.4941146
12696088,6151079,3.465579
12696088,2219399,3.4420254
12696088,9373802,3.401448
12696088,4573458,3.354217
12696088,8735827,3.3533292
12696999,3740274,3.8617887
12696999,3992208,3.7855928
12696999,179244,3.7141829
12696999,8011545,3.62392
12696999,1401625,3.6130931
12696999,8450098,3.5802526
12696999,11701611,3.4758277
12696999,543078,3.4674969
12696999,13171246,3.4070642
12696999,1112067,3.3656173
12711808,4080000,3.8233728
12711808,1873046,3.6530015
12711808,1724900,3.6503139
12711808,1541166,3.3833227
12711808,5714786,3.2624335
12711808,12580274,3.2547493
12711808,10995355,3.2218716
12711808,13015653,3.2057083
12711808,4879579,3.151912
12711808,3032367,3.142134
12715713,916123,1.8947954
12715713,8316068,1.7040695
12715713,11662212,1.7015007
12715713,11474006,1.5978528
12715713,3412990,1.5807164
12715713,3897963,1.5704893
12715713,10034183,1.5701622
12715713,4293597,1.5676297
12715713,45987,1.563423
12715713,14141920,1.5608926
12728278,11788394,2.861901
12728278,3987926,2.856663
12728278,6574771,2.612396
12728278,820073,2.5878751
12728278,11275963,2.573704
12728278,4025194,2.5426755
12728278,5455004,2.5093155
12728278,2810123,2.499481
12728278,10106081,2.4001634
12728278,1701741,2.386341
12730688,11462476,3.848516
12730688,3377871,3.0972047
12730688,8302844,3.0630596
12730688,9860,2.995914
12730688,1102623,2.969035
12730688,14091605,2.952391
12730688,2886933,2.910372
12730688,8170181,2.8125021
12730688,77691,2.7614772
12730688,5163162,2.729859
12731813,12130434,4.7779856
12731813,4160585,4.054693
12731813,7840797,4.0532017
12731813,1445064,3.9303412
12731813,12630619,3.9178858
12731813,7634365,3.8169348
12731813,11986653,3.8012514
12731813,2810123,3.7708235
12731813,13327034,3.6560342
12731813,1203014,3.6352196
12755685,2583074,1.9143636
12755685,6053700,1.587582
12755685,1541166,1.541195
12755685,10253591,1.520082
12755685,7379913,1.5198655
12755685,4283698,1.5119358
12755685,1173306,1.5082948
12755685,7495866,1.4762502
12755685,7181950,1.4738522
12755685,3302294,1.4499943
12781811,23619,3.8005998
12781811,6291807,3.4451509
12781811,11624428,3.3592427
12781811,9256035,3.3329
12781811,1541166,3.3082955
12781811,957224,3.299205
12781811,7244031,3.2280161
12781811,9857049,3.2256165
12781811,9235198,3.2004864
12781811,7114655,3.199061
12784541,1472481,1.8992468
12784541,12081834,1.694727
12784541,3898015,1.6938097
12784541,7449448,1.6451756
12784541,5019306,1.639397
12784541,12379725,1.6369934
12784541,8751275,1.6263295
12784541,8904297,1.6242615
12784541,4089940,1.6118624
12784541,1374434,1.6107379
12789718,6214710,3.83479
12789718,13171246,3.3367023
12789718,12639344,3.1906052
12789718,13993185,2.9749691
12789718,1110423,2.9293725
12789718,12308161,2.9206264
12789718,3181719,2.881991
12789718,8096900,2.8707879
12789718,213086,2.8593078
12789718,5067019,2.833354
12795171,4278067,3.8272552
12795171,14308511,3.3656337
12795171,13433475,3.296991
12795171,7879708,3.1497662
12795171,9857049,3.1303675
12795171,8822499,3.1055055
12795171,4089940,3.0901797
12795171,9331460,3.0101533
12795171,182613,2.9609156
12795171,13800505,2.8791552
12797310,6742905,2.8558922
12797310,7840797,2.6923857
12797310,13414159,2.4177053
12797310,1458081,2.399471
12797310,6489209,2.393341
12797310,5166870,2.3829901
12797310,10356880,2.3364713
12797310,13525610,2.2908592
12797310,7596262,2.2844718
12797310,1128894,2.2801812
12803607,732932,1.9109632
12803607,10749794,1.6533239
12803607,189965,1.5964056
12803607,9857049,1.5660245
12803607,5308475,1.4821762
12803607,2216767,1.4651961
12803607,5146451,1.4237224
12803607,67774,1.4089993
12803607,8454985,1.3663051
12803607,732999,1.3656652
12815897,1724900,2.8558807
12815897,11240774,2.4191132
12815897,1873046,2.416009
12815897,1401625,2.354467
12815897,716245,2.2840369
12815897,5714786,2.2270753
12815897,13056513,2.2046032
12815897,4080000,2.1650634
12815897,1541166,2.1568043
12815897,13015653,2.1248517
12820718,2943804,3.7887716
12820718,4314054,3.781197
12820718,11588543,3.580699
12820718,3903273,3.5543008
12820718,3050565,3.5164974
12820718,9755993,3.2983265
12820718,6322283,3.2621386
12820718,13450030,3.2227805
12820718,7575052,3.218147
12820718,8310894,3.2080564
12842422,1472520,3.8147676
12842422,3032367,3.3809214
12842422,8981656,3.2673407
12842422,14404992,3.1752439
12842422,163941,3.1053712
12842422,7855120,3.0708792
12842422,2798787,3.024197
12842422,4546333,3.0010269
12842422,11122394,2.9632192
12842422,220676,2.9296436
12847512,3967611,3.8615797
12847512,57800,3.805817
12847512,3198169,3.4478936
12847512,526970,3.3684077
12847512,932853,3.334392
12847512,1102623,3.3021963
12847512,13415232,3.2988675
12847512,6972426,3.243746
12847512,7740436,3.2288487
12847512,14091605,3.2117572
12848512,6296656,3.8343644
12848512,625012,3.1542122
12848512,13578911,3.1412818
12848512,6444303,3.0019596
12848512,189965,2.998177
12848512,5885130,2.966969
12848512,9755993,2.9434636
12848512,6291807,2.8800569
12848512,9255725,2.867041
12848512,36885,2.8661306
12897139,3392423,3.828863
12897139,8482847,2.9914362
12897139,36885,2.9565775
12897139,14308511,2.924639
12897139,12154934,2.9182816
12897139,9231486,2.8799267
12897139,2014882,2.8453183
12897139,13171246,2.8012147
12897139,4718577,2.7931788
